city;subject;shop_id;latitude;longitude;distance_adm_cent;count_population;pop_dens;count_shop_id_city;dist_shop_id;count_shop_id_km;dist_competitor_1;dist_competitor_2;dist_competitor_3;dist_competitor_4;min_dist_tertiary;min_dist_secondary;min_dist_road;min_dist_primary;min_dist_footway;n_traffic_signals;min_dist_traffic_signals;n_parking_space;min_dist_parking_space;min_dist_parking;n_parking_entrance;min_dist_parking_entrance;n_parking;n_bus_stop;min_dist_bus_stop;n_tram_stop;min_dist_tram_stop;n_apartments;min_dist_apartments;n_house;min_dist_house;n_residential;min_dist_residential;n_dormitory;min_dist_dormitory;n_terrace;min_dist_terrace;n_industrial;min_dist_industrial;n_office;min_dist_office;n_cinema;min_dist_cinema;n_marketplace;min_dist_marketplace;n_restaurant;min_dist_restaurant;n_nightclub;min_dist_nightclub;n_university;min_dist_university;n_college;min_dist_college;n_fast_food;min_dist_fast_food;n_food_court;min_dist_food_court;n_bank;min_dist_bank;n_fuel;min_dist_fuel;sale_k
Чебоксары;Чувашская Республика;1166;56.11;47.27;0.12022687739852073;492331;2397.1825461167928;31;587.6238046886227;1;713.2708159179331;323.9385325185943;819.8081016455891;10000.0;818.0898452826657;271.48230641063185;5402.41986232181;254.83577386699096;64.3762363681526;7.0;268.5039982058279;0.0;0.0;35.64568239834655;0.0;0.0;40.0;35.0;267.41383000007414;0.0;0.0;9.0;490.5898921257557;0.0;1064.3125327681623;0.0;2642.1726653191554;2.0;439.45491663165;0.0;0.0;1.0;559.198571132305;0.0;2309.65730367488;2.0;441.92881497453817;1.0;460.61593416631774;6.0;209.71290342382198;3.0;796.5115994852846;1.0;942.450283551976;1.0;956.8644398361228;5.0;869.1286706763804;1.0;399.9847237064835;6.0;420.45478011238083;2.0;254.51037466088692;1
Тольятти;Самарская область;1167;53.52;49.29;1.0365066556105622;707408;21931.049221199308;37;751.9446722864628;1;113.3104116307948;439.55205876535564;2067.1238372325265;10000.0;1380.144507082503;235.8175800239976;3069.8989792026982;695.6411506734224;30.53278161580539;11.0;306.334677813647;0.0;0.0;28.149288471330184;1.0;900.6067737548375;63.0;26.0;85.93026245247962;0.0;0.0;104.0;1.0779213696196763;0.0;3000.762647731789;0.0;1785.8287717233457;0.0;8277.044974808085;0.0;6679.897637818745;0.0;1621.7629182737658;9.0;419.94199745769873;0.0;1530.2987020313126;0.0;1109.9322926379004;5.0;336.1924602917464;0.0;1369.5471416747132;0.0;1039.5518511483028;0.0;1482.369323058365;0.0;1128.6933773298565;0.0;0.0;7.0;439.38477411283264;0.0;1284.941636948017;1
Курск;Курская область;1168;51.75;36.22;0.0;1115237;6087.182987263198;42;245.45001252414949;3;643.7671594576722;294.17933139669907;10000.0;10000.0;683.3266004733938;87.94091060449661;0.0;85.28396764760032;51.56225028367258;3.0;140.37276590951862;0.0;0.0;102.59969590162979;0.0;1743.2790508157925;15.0;15.0;164.9374095630016;13.0;132.48333835180262;34.0;1.3423387812754484;0.0;1565.2267527768356;0.0;1763.939543085353;0.0;2429.3131020167602;0.0;0.0;11.0;42.07105908615938;0.0;1638.0025688615253;0.0;1527.7458159379223;0.0;1726.4114562580173;0.0;1626.2711621084175;0.0;2346.4671644174005;2.0;398.4693320023189;1.0;838.3719167712027;0.0;1589.0852589865326;0.0;1708.4639979188073;1.0;200.8181272941871;1.0;116.61390692873816;2
Красноуральск;Свердловская область;1169;58.36;60.03;1.6759089884030154;22996;4266.931051164532;5;458.1182660620765;2;1457.066902457621;590.557750626278;10000.0;10000.0;86.99834657130268;411.7361520032272;0.0;2374.6187918168075;41.905454563049325;2.0;439.53578854318135;0.0;0.0;171.88136510435862;0.0;0.0;23.0;8.0;405.63171778295316;0.0;0.0;33.0;3.1490215506337647;126.0;172.9292346017497;6.0;259.13749709762607;0.0;0.0;0.0;0.0;3.0;256.66473391161173;0.0;0.0;0.0;1735.880878948626;1.0;690.1583059142063;0.0;0.0;0.0;1405.3132614403412;0.0;0.0;0.0;1846.7108638341806;0.0;2264.0481634301473;0.0;0.0;2.0;223.85896686693548;1.0;481.27121502605513;1
Иваново;Ивановская область;1170;56.97;41.01;0.07399623440418192;1014646;44963.495916830085;33;603.6863056192315;3;322.98436687413204;169.96561744650182;10000.0;10000.0;40.09106880227362;2568.731717588784;0.0;117.47696448502006;138.21207192704432;7.0;117.47696448466793;0.0;0.0;158.6619568464969;0.0;4444.382167666194;8.0;11.0;310.2383683258059;0.0;0.0;241.0;7.674980596950076;132.0;668.2107834391312;29.0;743.5901553416103;0.0;2524.899605982591;0.0;0.0;0.0;2381.734231067452;0.0;2788.649569430874;1.0;192.4035549784826;2.0;580.1567448374433;0.0;1577.0298023944947;0.0;3627.907270011203;2.0;450.4468056599931;1.0;521.3895283223092;1.0;971.8904794877792;0.0;4417.215978213988;2.0;685.7218686860548;1.0;894.8396730216463;2
Саратов;Саратовская область;1171;51.54;46.04;0.0847628696305156;844858;13137.649040194705;71;786.2946264395966;2;222.22000000027157;958.7061175590676;2259.798218462295;10000.0;196.92579103944198;263.3514387288528;1118.9079963226786;441.1557336077448;108.06383621401527;21.0;339.9378031659702;0.0;0.0;116.97276005656393;0.0;2059.104880565199;23.0;22.0;293.0432569670632;0.0;1791.9853037084629;86.0;11.10357098017324;243.0;152.78363218432622;0.0;1579.7844961526034;0.0;1571.4542902224175;0.0;5369.497925728856;0.0;1439.9816851980404;1.0;384.58272892023064;2.0;439.3673715406628;0.0;1583.1017432461645;11.0;610.4896112078501;1.0;815.7920362461673;4.0;301.77092151787906;0.0;1522.3226501709205;8.0;288.76050889164776;0.0;1564.5008469982959;10.0;309.6572984717489;1.0;462.3981786854284;0
Челябинск;Челябинская область;1172;55.16;61.38;0.21419776171566593;1202371;32160.200975390493;198;212.2753569422429;6;400.1502896873798;10000.0;10000.0;10000.0;117.98539156376015;27.922921620462283;11175.808321096021;393.4311436201522;42.3168507801261;16.0;110.84816490418171;0.0;0.0;223.8291055361769;0.0;0.0;29.0;28.0;65.19112539582083;2.0;893.8760352853993;54.0;246.3074804486081;0.0;2026.0900617057598;3.0;66.63598683843739;12.0;272.2856734820861;0.0;5819.73211847827;1.0;771.9653964601114;0.0;1116.1680097598937;0.0;1282.9934774536307;0.0;1497.87378334468;14.0;150.14126038068187;0.0;1023.8078977614875;13.0;198.90256694670518;2.0;625.1460981635482;16.0;143.40591575717306;3.0;864.775986445659;20.0;177.18323227129338;0.0;1032.9797252083315;0
Тверь;Тверская область;1173;56.86;35.87;0.07028825244663507;420065;17331.222396860725;18;556.5490916248153;1;1123.6951522489067;188.5599226984483;10000.0;10000.0;34.04503758151805;597.0824254244685;4852.361446260359;413.38874293245215;51.84370971501954;5.0;427.30959696027367;0.0;5385.069433670884;443.231819254113;0.0;2317.1366441501154;17.0;9.0;410.3417172105854;0.0;1022.9607063247574;5.0;502.2667388734109;2.0;338.5503058417911;0.0;1935.5425052788266;0.0;2567.931137145588;0.0;0.0;0.0;2440.729447183234;0.0;2784.794149501424;1.0;593.6397921837067;1.0;311.9678545656411;2.0;544.1885529011678;1.0;504.95167470067065;1.0;938.9886980186417;3.0;939.0127407222501;4.0;442.9477000016937;0.0;4283.128576519071;4.0;100.53269193588129;2.0;682.8172518240401;1
Челябинск;Челябинская область;1174;55.25;61.39;0.15797121386189408;1202371;7650.000200943879;198;169.96561744665667;6;533.7907575711255;577.4514014363355;10000.0;10000.0;48.81275791769729;80.62987473183907;11079.337073532715;70.02012231712632;136.36916101145786;4.0;116.26030343785987;0.0;0.0;393.77163107976645;0.0;0.0;18.0;6.0;727.150973615809;6.0;85.34405557605756;15.0;42.44107454109041;11.0;465.1840867724549;0.0;1067.988114648271;0.0;8195.965529535824;0.0;7833.125304729945;3.0;470.6488327648452;2.0;234.9607741539471;0.0;1014.0461227994032;0.0;6683.936671111405;1.0;562.2247719147354;0.0;1925.196437775556;0.0;6503.0647807846835;1.0;247.03697559568818;0.0;1495.6955060480334;0.0;9045.351205445682;5.0;155.11150854646792;1.0;946.9531019568352;1
Ижевск;Республика Удмуртия;1175;56.84;53.21;0.12896040261257294;648213;;56;814.974997763601;3;91.62365321226213;740.1127091712731;10000.0;10000.0;190.22444851981356;469.5359625662838;1116.7651312122184;145.5974305520231;51.22773580418554;16.0;176.2148239309618;0.0;0.0;119.03144762331856;2.0;476.5101245193029;89.0;30.0;154.17018055591777;13.0;175.7291749393756;20.0;89.69800413506714;353.0;432.15681799283516;1.0;153.72358230899198;0.0;1473.9772004859376;0.0;0.0;12.0;37.14839728129079;0.0;3628.6417952755146;0.0;1106.7840603849409;0.0;1403.1543014593035;3.0;366.0776871907012;0.0;1139.8921869013202;0.0;1677.108646544847;1.0;934.6980998782652;3.0;503.31090088184027;0.0;4833.9572799154475;10.0;505.0505567328469;7.0;263.24905553019244;0
Екатеринбург;Свердловская область;1176;56.89;60.63;0.24759478888296643;1468833;47339.930957028635;161;477.90218021068745;1;555.9942623655718;337.37943618691816;10000.0;10000.0;200.15074017079303;333.82674884112527;2980.7563880886955;44.063567746400174;34.39979992500124;18.0;91.187315575567;0.0;6690.780117086283;211.15958890728734;0.0;1392.1331436843975;54.0;17.0;370.3740717731652;10.0;215.6563952625032;424.0;26.316713385229413;98.0;351.62639511050355;38.0;399.6378241363778;6.0;325.95192357213375;0.0;13978.451693207417;0.0;1050.6488437063574;2.0;732.6291543229048;0.0;1386.9274832165072;0.0;1425.4793257513486;2.0;457.57511175243735;0.0;1176.3939308035544;0.0;1164.7432742006713;0.0;1180.353724793933;3.0;301.5520062909664;0.0;3435.054724281565;5.0;430.9926118507342;0.0;1223.9316210539016;1
Вольск;Саратовская область;1177;52.04;47.39;1.3838685458091737;63212;13272.9051533975;6;478.289511502493;1;368.17501878626;499.37734071600806;10000.0;10000.0;192.1636748516613;739.8987074462093;0.0;4057.165083091728;33.49707646411012;0.0;0.0;0.0;0.0;2921.249471729439;0.0;0.0;0.0;1.0;415.5850964840649;0.0;0.0;29.0;59.21368692541483;215.0;303.3273921350136;8.0;432.5944583019513;0.0;1627.3340132991102;0.0;0.0;7.0;125.0311935051005;0.0;0.0;1.0;151.7370733224183;1.0;796.1635408941406;0.0;0.0;0.0;1685.2482325422673;0.0;1794.8866244638562;0.0;1549.5206972657966;0.0;0.0;0.0;0.0;1.0;607.6673658675004;0.0;1971.986536337308;2
Омск;Омская область;1178;55.03;73.28;0.19775354046134838;1960081;9038.049913758243;102;735.6791034575291;2;10000.0;708.756398312207;10000.0;10000.0;311.03396088668444;70.95742486081117;16420.495862583408;1526.209797771197;35.040525195679585;3.0;147.37622465849856;0.0;0.0;150.32683343952615;1.0;122.61645007982712;21.0;19.0;95.22547505359192;0.0;1876.7091394325207;111.0;24.657743522897505;0.0;1180.229418872272;0.0;1741.2088713582639;3.0;754.5075635355844;0.0;7309.23912101552;5.0;414.3228300874463;0.0;6555.020784805086;2.0;213.54590900511351;0.0;1870.9288979451053;4.0;212.4611102647617;0.0;5361.857797747712;3.0;109.78020573796171;2.0;726.0036305119501;27.0;121.2205463140258;0.0;0.0;26.0;65.58821562767156;0.0;1410.0436991799786;0
Челябинск;Челябинская область;1179;55.18;61.39;0.18853275608233416;1202371;17248.711298798906;198;369.34675401983293;8;482.4016947369142;10000.0;10000.0;10000.0;42.20785368739283;79.47369494709613;11394.193411947317;291.7504084209052;188.58095408112572;10.0;274.46268828845007;0.0;0.0;173.3671355732286;0.0;0.0;33.0;4.0;417.3768410122501;9.0;447.89807726660524;28.0;31.291116926299203;8.0;919.5455919777933;0.0;1210.9069435293802;0.0;1309.025065373612;0.0;5612.597056564512;0.0;1377.0240786279496;8.0;239.30227802026474;1.0;793.8367489924208;2.0;438.863110946452;2.0;759.5886804751292;0.0;1595.3332139824124;1.0;154.47112851920514;1.0;756.1708985649353;6.0;435.48425810384316;0.0;2089.339066245923;13.0;351.9780222536032;1.0;765.3223847086704;0
Котельнич;Кировская область;1180;58.3;48.34;1.4335200448462508;23682;3024.642411622005;2;911.508409357906;1;500.1184403179007;1381.3882291726993;10000.0;10000.0;435.96309083634736;5409.504281645642;0.0;433.0791029582394;178.92438816364518;2.0;520.6743567069329;0.0;0.0;519.8292744428129;0.0;0.0;3.0;11.0;436.98037191192435;0.0;0.0;28.0;495.86622886150457;12.0;514.4245499615463;8.0;655.1907624739572;0.0;0.0;0.0;0.0;1.0;782.4581043613271;0.0;0.0;0.0;1356.0541399956496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;594.7629871881041;1.0;664.0052520081841;0.0;0.0;2.0;491.3122359178151;0.0;1576.8040335789403;0
Уфа;Республика Башкортостан;1181;54.78;56.04;0.2406173927899001;1120547;53942.89365639876;80;444.9952032151364;4;272.3895132361585;292.2847757445775;10000.0;10000.0;1148.0504490973376;140.66722279596982;5515.4012638441745;457.90537834109915;29.78059433956532;7.0;141.75587925127766;0.0;0.0;110.15577033672984;0.0;5036.7055899567495;11.0;18.0;157.4827871008979;0.0;1675.3037647079514;153.0;0.8687799301810822;4.0;768.3839176763988;2.0;245.05661858030362;0.0;1096.8415122450338;0.0;0.0;0.0;2386.185947418043;0.0;4374.269276846739;1.0;453.1398908958769;1.0;888.278267878638;0.0;1394.8131116951415;1.0;532.6739830562515;0.0;1784.9937770805045;1.0;953.944580357346;3.0;482.4969258266072;0.0;8414.045335728671;7.0;270.9315083376561;3.0;362.1917332368493;2
Воскресенское (Московская область);Московская область;1182;55.93;38.3;0.39535353733336076;93565;;3;425.85725020112693;1;596.7962098447282;10000.0;10000.0;10000.0;67490.51040944058;67462.25847765652;0.0;0.0;68955.65990760982;0.0;68099.82159814623;0.0;0.0;69458.02918575009;0.0;0.0;0.0;0.0;68826.42377389572;0.0;0.0;0.0;69221.50710524671;0.0;69192.86224322622;0.0;69407.81381209893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69710.80779617607;0.0;69403.86341237492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68960.36650415201;0.0;0.0;0.0;69468.72333821219;0.0;0.0;2
Челябинск;Челябинская область;1183;55.15;61.41;0.19284287781507342;1202371;8231.689681511081;198;598.3456617210795;6;517.9442436529215;10000.0;10000.0;10000.0;152.55637540570638;50.17807796783061;8823.492160862423;324.7172135024232;58.87568293861693;20.0;154.61621417528312;0.0;0.0;359.20001164168167;0.0;0.0;29.0;9.0;351.27429743095934;9.0;132.26989938355814;22.0;356.33453189683775;0.0;1270.0139580701352;1.0;144.0159965691678;2.0;178.01534276126995;0.0;8034.263409294374;6.0;677.3440594606852;3.0;505.20946501826586;1.0;794.6322026313396;1.0;272.1744744919967;5.0;325.75745342107996;1.0;15.579172991251367;6.0;113.31239784213524;0.0;1156.7044852508482;7.0;82.50183846617139;0.0;3137.9223662412624;12.0;396.1345545438834;2.0;901.1523570349393;0
Йошкар-Ола;Республика Марий Эл;1184;56.62;47.89;0.07172395567730944;682333;18710.114560316542;30;864.447225117259;1;243.93643172348362;15.713326892049087;10000.0;10000.0;59.087563738461455;257.4491687669267;456.35274363433786;149.80743092350409;54.70390398950498;15.0;259.9585903537992;0.0;0.0;213.32449367136857;0.0;0.0;21.0;24.0;24.21143763702475;0.0;0.0;10.0;488.617922880398;0.0;1479.7124207896502;17.0;743.0142485766354;1.0;818.5536557016893;0.0;0.0;11.0;655.1197810754318;1.0;561.9337195092638;0.0;1567.3138951875433;0.0;3288.370365597403;1.0;613.5638025629063;0.0;1604.5449216979289;7.0;351.54851001151576;1.0;985.1965405062466;2.0;475.37664265299276;0.0;0.0;12.0;212.21851673229364;2.0;216.83015270592168;0
Тула;Тульская область;1185;54.15;37.59;0.12831442556860015;1491855;19435.203780412645;25;408.5464991797924;2;447.89872920651436;84.618854979575;10000.0;10000.0;682.6662793500756;1367.6691935418296;0.0;91.65883291205496;29.961830351344123;8.0;167.57971673704068;0.0;0.0;118.64922021164752;0.0;4186.6752336673435;20.0;13.0;180.27173684104488;5.0;245.12278431320988;85.0;3.346047261366707;0.0;1228.9854744144675;0.0;1729.9169733528079;3.0;705.3274334837438;0.0;0.0;2.0;943.7789553765404;0.0;1529.7566717692112;1.0;432.29537710837127;2.0;817.0777321748271;0.0;1206.801625549804;0.0;2841.9004893871447;1.0;664.9828995720886;0.0;3936.255427166016;2.0;221.732258549448;0.0;5798.196587696551;5.0;310.10377082001696;4.0;299.59002526350645;2
Быково;Московская область;1186;55.63;38.07;0.32282609314612093;10843;415.59866084901205;1;462.4098657809972;1;175.68033541049456;189.21351191192358;10000.0;10000.0;170.14488998818524;18.91462672223144;2899.612098270743;1630.4145379840513;38.80113431806584;1.0;170.14488998889212;0.0;0.0;151.19507703762082;0.0;0.0;4.0;7.0;190.61529770256;0.0;0.0;42.0;324.1717045041807;25.0;180.64032831998725;2.0;511.36454909469865;1.0;366.37494716813086;0.0;0.0;2.0;722.7444761063658;1.0;375.61236526318845;0.0;0.0;0.0;1827.3580408912067;3.0;151.17675444607568;0.0;0.0;0.0;0.0;0.0;1389.3125480411004;0.0;1750.6099667414026;0.0;0.0;2.0;153.4245012774343;1.0;781.0156284637692;2
Луховицы;Московская область;1187;54.97;39.04;1.468588156256539;30228;10633.391864596855;6;683.935978194946;1;175.68033541079413;724.3485792415892;10000.0;10000.0;186.01646196748717;427.41292522137115;0.0;8299.000836063062;422.3520134092795;2.0;684.1369147684404;0.0;0.0;60.45679126417531;0.0;0.0;11.0;9.0;440.995769687966;0.0;0.0;36.0;31.13092464661911;5.0;339.8815403364882;22.0;43.02365731355432;0.0;0.0;0.0;0.0;0.0;1182.8849630283114;0.0;0.0;0.0;2781.140188452305;0.0;1445.4049981317605;0.0;1264.4795665811928;0.0;0.0;0.0;0.0;1.0;695.3068090230388;1.0;843.1230715067128;0.0;0.0;1.0;371.01757678591684;2.0;644.2589868357389;1
Кирово-Чепецк;Кировская область;1188;58.55;50.04;0.3414633470301013;72071;266.86149149254487;9;409.75343386008336;2;676.6772322080792;10000.0;10000.0;10000.0;192.60648658685082;67.54905260466872;0.0;367.2136112622785;59.364815797542896;6.0;368.10072954496536;0.0;0.0;206.98897460208747;0.0;0.0;28.0;23.0;102.67515613515341;0.0;0.0;28.0;432.8934882196727;0.0;7340.280264381333;5.0;512.579903517313;0.0;0.0;0.0;0.0;0.0;5193.289691121937;0.0;0.0;0.0;8763.535475969764;2.0;790.5607825629808;0.0;1043.5775521919027;1.0;518.2420902002791;1.0;751.258914893594;4.0;908.266879908143;4.0;593.6950022469766;0.0;0.0;9.0;192.64157000348408;1.0;766.3931263221635;1
Ижевск;Республика Удмуртия;1189;56.85;53.29;0.052811195328265774;648213;;56;766.2563217860509;3;516.8705356707609;91.62365321226213;10000.0;10000.0;808.3685296292126;101.5682807957242;4732.533458662705;319.2925825475861;44.54444315506755;4.0;322.4304864081396;0.0;0.0;59.7808472639141;0.0;3609.290115989179;40.0;19.0;221.83273825946185;3.0;862.7810352176642;87.0;164.79461142131913;0.0;1030.8987376860357;5.0;677.8146225743805;0.0;2154.025796779547;0.0;0.0;24.0;208.1844165003557;4.0;178.15572047112946;0.0;2499.311588945866;1.0;639.053111021964;0.0;2841.4787185061305;1.0;130.62021410946144;1.0;953.0986141621713;1.0;763.7741893404575;5.0;167.90393240008655;0.0;5362.595240562532;12.0;58.102207267755496;3.0;802.5638746390832;0
Великий Новгород;Новгородская область;1190;58.56;31.27;0.02963500000000252;222868;15081.969423784769;12;423.0942748961645;1;1745.4175085970476;10000.0;720.1608171242544;10000.0;1197.4380017342626;451.26480524339684;2695.567398221985;40.7429490107658;38.90481293742947;2.0;47.07172527991593;0.0;0.0;101.66174309777664;0.0;0.0;22.0;6.0;115.25892883036478;0.0;0.0;6.0;32.180703278261284;0.0;1547.4586880833724;1.0;948.954379019194;0.0;1899.3970814428449;0.0;0.0;5.0;128.25381310364122;0.0;3492.960814408997;0.0;2847.417010875331;0.0;2970.0517580100927;1.0;605.9110029540523;0.0;2455.7537762054612;0.0;1806.7339074526806;0.0;2239.6225880797438;0.0;1057.3552013003166;0.0;0.0;1.0;548.0800306970044;6.0;100.19276842672262;2
Екатеринбург;Свердловская область;1191;56.79;60.52;0.3808453421547907;1468833;18277.185135374664;161;436.87570345142854;2;10000.0;10000.0;10000.0;10000.0;41.27404578274549;236.11364451524773;8754.82777783862;1774.507363690154;26.310997547136783;8.0;244.25201614678426;33.0;23.77734535420821;108.25401376868143;13.0;83.7744114472629;22.0;12.0;189.55978276448428;0.0;2905.9505535763174;99.0;6.217300645226545;0.0;1028.9380819147898;0.0;2440.293474243632;0.0;1541.1895707472186;0.0;1437.3188459575022;1.0;936.2357771622528;0.0;3273.8809361267217;1.0;123.90397208950036;0.0;2501.360933671177;10.0;199.55339364951615;0.0;4872.4701351416825;0.0;3501.73684400331;0.0;2042.494764515421;14.0;137.52108676588222;0.0;3357.761973232723;6.0;230.78447061713055;0.0;1817.9994933994656;0
Аша;Челябинская область;1192;54.98;57.28;4.2746744138562205;29946;11506.071759540193;7;513.0347087404391;5;95.58043604243852;10000.0;10000.0;10000.0;226.72167521989337;1077.1710090625534;0.0;0.0;50.86168253955461;1.0;816.2546505544943;0.0;0.0;3388.2634463259474;0.0;3349.019471167584;0.0;2.0;582.5323835558528;0.0;0.0;46.0;245.74708765898282;1.0;619.9872122134759;12.0;39.45584179547319;0.0;1312.7389509543646;0.0;0.0;0.0;1572.7116312681671;0.0;0.0;1.0;652.8344784222618;0.0;0.0;0.0;3418.56665075493;0.0;0.0;0.0;1284.901500456905;0.0;1284.5511833846565;0.0;1370.1751676593894;0.0;0.0;0.0;0.0;1.0;872.687996705497;0
Владимир;Владимирская область;1193;56.11;40.36;0.1446403125722438;357024;22289.40256004201;23;472.4462005011917;3;300.8189111289632;1096.166459208487;10000.0;10000.0;141.00898709118638;689.903898189843;0.0;771.7268207209391;29.520191005934386;7.0;471.72305713280235;0.0;0.0;17.533429511305357;2.0;345.4800521464579;320.0;24.0;478.8176868283305;0.0;0.0;255.0;12.485857473394844;775.0;69.21985827627398;2.0;829.4640365935339;1.0;432.1887534044742;0.0;0.0;0.0;1025.9153667156477;0.0;1054.1681309906994;0.0;1083.7329786036953;1.0;862.5836044726179;1.0;984.2265151763077;1.0;850.7541595096111;2.0;729.0463842848616;1.0;453.1625171654178;1.0;745.063185164104;0.0;0.0;19.0;547.6143790605878;0.0;1138.5338419789584;2
Челябинск;Челябинская область;1194;55.14;61.45;0.17650548447570288;1202371;13859.393132031211;198;810.1892524330252;3;388.8849999999621;274.8709596375523;10000.0;10000.0;44.967876566707496;640.1957877273774;5866.370304568992;273.68953771699205;31.87582929442367;8.0;282.18708572360373;0.0;0.0;293.53099094120887;0.0;0.0;40.0;17.0;150.3365493848759;7.0;668.9614140833995;33.0;250.6957037373653;1.0;995.0290606031907;1.0;329.5433247027425;0.0;3132.1582454182585;0.0;10955.770736010876;0.0;1033.131251631751;0.0;1796.8508944370788;0.0;2271.7028748374464;1.0;738.6705748383779;0.0;1387.8956036371414;0.0;2953.2926859064805;0.0;2311.785564914648;3.0;143.42780999283684;3.0;646.2161756817256;0.0;5266.93841231632;3.0;637.0618728524311;8.0;254.10423289491496;0
Пермь;Пермский край;1195;58.0;56.31;0.20058297626918115;2623122;41590.436167922;85;524.1048217917983;3;486.986396772412;563.2740052318451;715.3447843834633;10000.0;116.10223218364807;33.09316280850108;1750.006892862864;131.7126651054235;29.326645601801786;6.0;52.25692907045384;0.0;0.0;181.79460359713815;0.0;2766.2257428196776;23.0;15.0;381.28211487847085;1.0;798.1478567830698;2.0;522.0584495095758;0.0;1762.8771513051602;2.0;271.84033353827357;0.0;2689.1149440526087;0.0;0.0;0.0;2722.6020822080272;0.0;2002.807318779989;0.0;3840.461398699828;2.0;685.3208206524356;0.0;2108.0820833617013;0.0;2347.973241474037;0.0;1928.6508066658373;0.0;1860.4517943995327;0.0;1211.3768441382244;0.0;8153.521977298002;4.0;660.1268829882868;0.0;1006.9675138301822;2
Энгельс;Саратовская область;1196;51.48;46.14;0.15024837063009616;225752;63522.31749387545;28;274.4214565404312;2;135.62703944632744;270.57053119891685;10000.0;10000.0;273.92337312361;47.19357495481378;0.0;858.773445735341;51.29576561525754;5.0;265.72399412566983;0.0;0.0;228.45396309199046;0.0;0.0;16.0;22.0;344.00158966917024;0.0;0.0;113.0;3.6000137257501463;2.0;698.2519163133279;0.0;3429.222777722064;3.0;353.03763980370695;0.0;0.0;11.0;159.93176749227283;1.0;757.200295624241;0.0;2589.8255770772;2.0;823.4991111320073;2.0;671.7845433253198;0.0;0.0;0.0;2342.656826295781;7.0;398.1433065465593;1.0;963.7306709133168;0.0;0.0;5.0;497.43725707764685;5.0;355.5594353464883;2
Электрогорск;Московская область;1197;55.88;38.79;0.8838654240918111;22950;13187.61653411618;3;667.4928048218964;2;667.86260695804;644.1505824573785;10000.0;10000.0;171.27889682004312;0.0;1312.4432567037782;0.0;404.0843874393752;0.0;0.0;0.0;0.0;202.49597752950717;0.0;0.0;19.0;8.0;264.7450176318542;0.0;0.0;86.0;7.286090865516881;22.0;684.2150850080841;23.0;80.31630590195988;0.0;0.0;0.0;0.0;1.0;245.26891067764802;0.0;0.0;0.0;0.0;1.0;387.30502182848915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;866.6103690981389;0.0;0.0;2.0;276.4881474595437;1.0;868.2050927234712;1
Югорск;Ханты-Мансийский автономный округ;1198;61.31;63.34;5.727347197373408;37150;;9;576.2743474161337;1;133.79415736546892;122.2210000001099;10000.0;10000.0;130.63105763641428;349.5151592063185;0.0;0.0;58.104924115605485;5.0;130.63105763747544;0.0;0.0;59.166299276833115;0.0;1162.9483306228365;47.0;16.0;241.9627394011757;0.0;0.0;93.0;28.085684343668145;417.0;211.2245369704465;9.0;791.6535930859886;0.0;0.0;0.0;0.0;2.0;334.8132066019747;5.0;322.685368284173;2.0;676.3329233273653;0.0;0.0;3.0;305.47871650950617;1.0;961.1965079234047;0.0;0.0;1.0;843.2009080147969;1.0;941.3138566873184;0.0;0.0;4.0;531.6475296472757;1.0;938.2922583458792;0
Нижний Новгород;Нижегородская область;1199;56.32;44.02;0.08227187705407653;3234752;6011.699649243173;89;320.68278624377905;5;382.32174416865274;236.22310025063302;10000.0;10000.0;231.11918345688443;270.29851498402667;13726.653214923046;211.3135293366589;48.61886382790232;30.0;49.18885583531203;0.0;14297.769053433018;131.20019101971292;1.0;210.35318982843208;47.0;25.0;270.29851498402667;6.0;507.0353373613949;106.0;10.71177041515024;1.0;496.94842666632917;7.0;514.3348644397678;0.0;1401.508364957263;0.0;6492.8626939637925;0.0;1359.6092426653156;12.0;563.3939163168809;0.0;1389.9384205766464;0.0;1497.3910942653354;3.0;285.1507064935261;1.0;959.395560712235;3.0;820.2924292565707;2.0;809.6736153662594;6.0;158.82175802179464;0.0;4632.866148029626;16.0;215.20578752149743;1.0;790.8138025914923;2
Пермь;Пермский край;1200;58.03;56.01;0.43876681188304334;2623122;19435.01484077021;85;537.5933086084606;1;59.83456617156551;554.7716847974605;10000.0;10000.0;422.924966969086;291.2191382946238;4215.253443723788;84.54997336771966;74.36878817112917;4.0;328.81422283439144;0.0;0.0;378.67209537906564;0.0;10650.011036428124;7.0;10.0;58.232948554057245;0.0;7968.490869357111;8.0;325.71336661673587;1.0;830.7588184454191;0.0;4697.2426518344;1.0;789.2157357675128;0.0;0.0;0.0;2970.2483864823052;0.0;9431.550369880128;0.0;3789.0469624772527;0.0;1062.9529885155728;1.0;671.1301360470912;0.0;5743.576656678179;0.0;10425.318363131413;1.0;674.4216852730736;1.0;798.2095451039662;0.0;6984.077856786884;2.0;77.97981316928822;3.0;139.4295030857049;2
