id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,year,win_team
1209,26586,37215,41165,278838,46056,553477,467485,243425,562849,243937,495222,35442,410015,238529,133201,466832,561849,230133,240790,200743,288349,215419,2.0,3.6,3.5,1.85,3.6,3.8,1.8,3.5,3.9,2.0,3.5,3.6,2.01,3.77,3.8,2.0,3.4,3.4,0.0,0.0,0.0,2.0,3.7,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
1210,26523,26307,25856,30826,41189,40100,41191,34101,109330,41980,26332,107806,26127,40960,39995,40687,111787,94021,26057,37466,33857,40683,1.44,4.0,8.0,1.45,3.7,8.0,1.5,3.9,6.5,1.44,3.6,6.5,0.0,0.0,0.0,1.5,3.6,6.5,1.53,3.75,7.0,1.5,3.8,6.5,1.5,3.75,6.5,1.5,3.6,7.0,2009,1
1211,27313,39841,205893,27411,37357,193176,119525,242709,212893,166653,172321,210822,72813,68253,171698,43061,27483,145551,26437,128827,26434,36784,4.33,3.6,1.8,4.2,3.8,1.85,3.7,3.5,1.9,4.0,3.75,1.83,4.61,3.94,1.82,4.0,3.75,1.83,4.33,3.6,1.8,4.5,3.9,1.8,4.2,3.8,1.85,4.0,3.75,1.83,2012,1
1212,96613,35324,77741,30914,31045,108568,134236,93480,39122,46384,37506,37456,183449,303484,193223,99333,75004,40501,270774,10348,43372,358127,1.44,4.33,7.0,1.42,4.33,7.5,1.45,4.0,7.0,1.5,4.33,6.0,1.48,4.8,7.35,1.44,4.5,7.0,1.5,4.33,6.5,1.45,4.6,7.5,1.42,4.33,7.5,1.5,4.0,6.5,2012,0
1213,113695,45440,183331,182921,33767,80492,121716,24852,37441,150330,40165,30992,41470,32675,75397,37622,34381,38431,75619,75307,37461,150770,2.1,3.3,3.5,2.15,3.25,3.25,2.0,3.2,3.4,2.1,3.2,3.0,0.0,0.0,0.0,2.1,3.25,3.25,2.1,3.25,3.6,2.1,3.2,3.5,2.1,3.25,3.4,2.1,3.2,3.3,2010,1
1214,33473,39841,95574,27411,26489,119525,36011,40176,242709,37357,30915,27313,39455,27438,35606,184645,134217,35989,27316,71353,25366,110148,2.3,3.4,3.0,2.3,3.6,3.0,2.3,3.3,2.75,2.3,3.4,3.0,0.0,0.0,0.0,2.3,3.2,3.2,2.25,3.6,3.0,2.3,3.5,3.2,2.3,3.3,2.9,2.3,3.3,2.88,2011,0
1215,97498,242783,38385,150869,209950,111237,306407,640725,561433,103450,33030,104986,150080,46407,30914,239350,352887,2805,495841,213711,213702,161291,2.88,3.75,2.3,2.7,3.4,2.45,2.55,3.5,2.5,2.75,3.6,2.4,2.86,3.83,2.44,2.8,3.4,2.4,0.0,0.0,0.0,2.8,3.8,2.45,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
1216,19344,265688,37581,30968,57071,40148,115067,164031,193869,150081,78544,280969,477470,19489,11863,293074,27574,361380,38888,361377,25929,98375,1.17,7.0,15.0,1.15,7.0,14.5,1.15,6.0,13.0,1.15,6.5,17.0,1.2,7.45,16.02,1.18,6.0,13.0,1.18,7.0,11.0,1.18,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
1217,311009,409193,179516,36123,426670,311003,25856,196186,466143,41240,354491,25540,165583,162914,357881,242156,26291,369788,32575,365672,150026,319822,3.2,3.2,2.38,3.3,3.0,2.3,3.3,3.1,2.2,3.2,3.0,2.38,3.36,3.19,2.41,3.2,3.0,2.4,0.0,0.0,0.0,3.3,3.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
1218,37868,299984,114268,94043,314605,156008,30618,184536,280260,108808,37234,69650,32870,30890,139673,93484,160713,182223,78324,30352,184360,23264,1.3,6.0,11.0,1.3,5.5,11.0,1.27,5.2,10.0,1.3,5.5,11.0,1.3,5.92,11.85,1.3,5.0,11.0,1.29,5.5,9.5,1.3,6.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
1219,25156,33856,41071,111865,35472,101192,28901,38254,30922,49825,41061,23932,109897,24751,35110,43259,37169,40015,24800,23933,23538,47382,2.25,3.4,3.2,2.35,3.3,3.2,2.3,3.3,2.9,2.25,3.3,3.1,2.25,3.59,3.37,2.25,3.2,3.1,2.25,3.4,3.2,2.3,3.5,3.25,2.35,3.3,3.2,2.3,3.2,3.2,2012,1
1220,169718,26111,46539,35606,78513,24011,75489,31435,36378,37436,46469,37868,30831,22764,94043,239856,30618,95327,156008,93484,51553,40636,2.3,3.5,3.3,2.15,3.4,3.25,2.2,3.3,3.1,2.2,3.4,3.2,2.34,3.4,3.34,2.3,3.0,3.4,2.25,3.4,3.2,2.25,3.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
1221,37193,89185,23377,24948,102356,23849,23882,38831,23305,38759,23991,182917,186137,30620,30865,32569,40945,30802,34944,24154,30829,70409,6.5,4.2,1.5,6.25,4.2,1.53,6.5,3.9,1.45,6.5,4.0,1.5,0.0,0.0,0.0,8.0,4.0,1.44,7.0,4.0,1.5,7.5,4.2,1.5,6.0,4.0,1.5,6.5,3.8,1.53,2011,0
1222,32496,24105,24658,163200,111865,111930,24656,115681,131583,8922,23293,31432,30509,39027,30459,31291,40196,26181,36615,37459,41467,15403,6.5,4.33,1.57,6.25,4.0,1.53,6.1,4.0,1.5,6.5,4.33,1.53,6.62,4.34,1.56,6.0,3.8,1.57,6.5,4.5,1.5,6.5,4.3,1.57,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
1223,113695,183449,34104,150731,406257,186121,75004,96838,41168,163205,111975,213504,30276,33856,287691,184091,150632,513086,477472,46836,25462,41294,1.67,3.75,5.5,1.75,3.5,4.75,1.7,3.7,4.5,1.72,3.6,5.0,1.74,3.88,5.32,1.75,3.4,5.0,0.0,0.0,0.0,1.73,3.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
1224,36617,22707,78908,30593,37194,26785,5703,38913,42598,39141,72374,37193,27276,180332,26671,40863,109637,114558,17855,26781,46104,116750,1.4,4.2,7.0,1.4,4.4,6.25,1.3,4.2,8.0,1.33,4.33,7.0,0.0,0.0,0.0,1.4,4.2,7.0,1.44,4.2,7.0,1.4,4.6,7.5,1.42,4.0,7.0,1.4,4.33,7.0,2011,1
1225,104986,261609,46407,108572,239350,2805,282713,213711,80492,534484,495841,396526,183462,213694,360918,18673,72623,74169,638029,49836,466132,174472,3.2,3.3,2.3,3.0,3.3,2.3,3.1,3.3,2.2,3.2,3.25,2.25,3.37,3.37,2.34,3.2,3.2,2.3,0.0,0.0,0.0,3.3,3.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
1226,41466,33733,38458,38824,40599,37436,38746,30958,37478,31020,38699,96623,37597,33022,38065,2790,75192,33586,33820,33729,6911,38471,1.44,4.0,8.0,1.46,3.7,6.75,1.45,3.6,7.0,1.4,4.0,6.5,0.0,0.0,0.0,1.4,4.0,7.5,1.5,3.6,8.5,1.45,4.0,7.0,1.47,3.75,7.5,1.44,4.0,7.5,2008,0
1227,553849,97789,279820,39440,97502,206695,182606,168727,265725,111794,24549,618878,39555,24970,362195,288613,72518,24507,470868,72656,166648,33782,5.0,3.6,1.75,5.0,3.75,1.67,5.0,3.9,1.6,4.75,3.8,1.7,5.34,4.03,1.71,5.0,3.5,1.75,0.0,0.0,0.0,5.4,3.75,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
1228,30900,210683,46448,46892,26264,154232,26262,46653,140982,183519,245287,30742,277384,94019,33122,42693,37242,26351,32578,254308,33433,71605,2.25,3.1,3.4,2.15,3.2,3.5,2.2,3.2,3.2,2.25,3.1,3.4,2.24,3.28,3.65,2.3,3.0,3.4,2.2,3.13,3.4,2.25,3.25,3.6,2.15,3.2,3.5,2.25,3.2,3.2,2013,0
1229,33550,114724,106286,43008,139922,41349,164397,22131,40558,27226,11840,40959,11901,96968,164323,186671,209099,45246,38113,19446,206738,164106,2.0,3.2,4.0,2.0,3.1,3.6,2.1,3.3,3.3,1.91,3.2,3.5,0.0,0.0,0.0,2.0,3.2,3.5,2.05,3.2,3.6,2.0,3.2,4.0,2.0,3.1,3.6,1.95,3.2,3.75,2011,1
1230,27691,27720,42308,73841,182776,26214,170667,39450,41475,172899,30881,41671,144999,38458,178955,24536,27694,39207,38433,155066,92666,155738,3.3,3.3,2.2,3.2,3.25,2.25,3.2,3.2,2.2,3.2,3.25,2.25,3.42,3.48,2.27,3.3,3.2,2.25,3.13,3.2,2.25,3.4,3.4,2.25,3.2,3.25,2.25,3.1,3.25,2.3,2013,1
1231,38289,38292,39594,11569,14642,12099,38945,25465,38290,15662,69629,104378,27838,38337,12473,104382,27421,33662,32760,46335,148329,166618,3.6,3.5,2.0,3.85,3.3,1.85,3.0,3.3,2.0,3.6,3.4,1.8,0.0,0.0,0.0,2.15,3.25,2.05,3.75,3.5,1.95,3.6,3.25,1.91,3.4,3.25,2.0,3.25,3.25,2.0,2009,0
1232,24229,23579,24899,30929,150466,109652,38373,46700,41191,39968,24225,31465,23268,30839,24216,24846,30371,24006,32705,39618,36012,8922,3.0,3.4,2.38,2.95,3.25,2.4,2.75,3.3,2.4,2.8,3.4,2.4,3.31,3.5,2.31,3.0,3.2,2.4,2.88,3.5,2.4,3.1,3.4,2.38,2.95,3.25,2.4,3.0,3.3,2.38,2013,0
1233,41818,41879,25526,24235,41729,38060,39194,24459,30548,42437,27733,42422,30983,39643,24970,37515,109298,25818,39644,39232,41542,50047,2.2,3.1,3.5,2.2,3.2,3.15,2.1,3.25,3.4,2.0,3.0,3.5,0.0,0.0,0.0,2.2,3.2,3.4,2.25,3.2,3.25,2.1,3.2,3.5,2.2,3.1,3.3,2.25,3.1,3.2,2010,1
1234,38318,38247,16387,94288,94284,26669,33671,163670,148336,37945,33622,38327,38801,67950,67958,164352,67898,37112,67959,148286,33657,26502,2.2,3.3,3.0,2.2,3.15,3.0,2.2,3.2,2.75,2.2,3.25,2.75,0.0,0.0,0.0,2.1,3.2,3.0,2.35,3.25,2.75,2.25,3.25,2.8,2.1,3.25,3.15,2.25,3.2,2.75,2009,1
1235,150242,20790,157630,93064,118434,213699,37492,26708,33967,143365,26435,27031,110113,150211,209380,179182,110139,209384,110110,102290,179184,180236,1.91,3.4,3.8,1.75,3.65,3.9,1.75,3.5,3.6,1.8,3.3,3.75,0.0,0.0,0.0,1.67,3.6,4.5,1.83,3.75,4.0,1.91,3.4,4.0,1.75,3.6,4.0,1.8,3.6,4.0,2011,0
1236,36878,12330,95081,278831,229759,40108,42297,39379,91984,166452,31906,37335,464500,75397,35708,35828,141082,94164,182892,36379,94883,36389,1.95,3.5,4.0,1.95,3.4,3.8,1.85,3.45,4.0,1.95,3.4,4.2,2.01,3.43,4.35,2.0,3.3,3.75,0.0,0.0,0.0,2.0,3.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
1237,177126,38424,474589,56678,41167,316771,33635,30871,184533,30853,184138,184554,212472,38818,26005,150739,25773,154257,30955,242469,40636,19533,3.3,3.2,2.3,3.3,3.3,2.3,3.0,3.2,2.3,3.4,3.4,2.2,3.41,3.4,2.31,3.3,3.2,2.25,0.0,0.0,0.0,3.3,3.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
1238,45306,477473,116183,470807,268257,45286,115512,163907,164093,320614,388532,416175,191789,139898,267680,322354,174853,265277,478988,426709,361341,184590,2.5,3.2,2.88,2.6,3.0,2.8,2.5,3.2,2.6,2.62,3.1,2.75,2.75,3.24,2.84,2.6,3.0,2.7,0.0,0.0,0.0,2.7,3.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
1239,150236,207642,184821,70812,240205,178765,31045,199291,158581,150201,289441,212512,304455,264860,164246,352366,467479,298448,178753,39213,277460,309505,1.91,3.6,3.75,2.0,3.5,3.4,2.0,3.3,3.3,2.0,3.5,3.6,1.99,3.67,4.0,1.95,3.4,3.5,0.0,0.0,0.0,1.95,3.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
1240,35906,38994,30620,30865,32569,30893,24148,40961,40945,38817,27430,36374,36394,24751,23818,26348,30966,24747,33049,27665,33781,24773,1.2,6.0,19.0,1.2,5.5,12.0,1.2,5.2,11.0,1.2,5.0,11.0,0.0,0.0,0.0,1.2,5.0,11.0,1.2,6.0,17.0,1.2,6.1,19.0,1.2,6.0,13.0,1.22,5.5,12.0,2008,1
1241,41097,41198,26353,26162,187017,26051,94323,35499,145070,40197,179845,30900,154229,46448,46892,26264,154232,46653,94321,140982,131991,181197,1.62,3.75,5.5,1.65,3.6,5.5,1.65,3.5,5.3,1.66,3.75,5.0,1.66,3.8,6.23,1.7,3.25,6.0,1.57,3.6,5.8,1.7,3.8,5.75,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
1242,31465,24023,23268,30839,24846,77690,39618,24006,42714,30876,30735,36283,23091,34193,32581,33138,24676,31317,35466,25421,23225,23291,1.57,3.75,6.5,1.6,3.6,5.85,1.65,3.5,4.6,1.57,3.6,6.5,0.0,0.0,0.0,1.62,3.8,5.5,1.57,3.8,6.5,1.62,3.8,7.0,1.6,3.6,5.75,1.57,3.6,6.5,2011,1
1243,33109,229855,210138,26138,25525,192920,93466,41124,210142,74838,26014,26335,165583,41121,147351,40657,473851,132809,26199,94325,33446,201939,1.73,3.5,5.0,1.8,3.5,4.5,1.7,3.5,4.85,1.8,3.5,4.5,1.81,3.62,5.11,1.8,3.4,4.8,1.73,3.5,4.8,1.8,3.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
1244,698273,303360,696443,466357,195706,605848,292978,26326,188413,210184,169865,94324,41160,167557,154228,720738,19297,466430,465924,26420,38435,363359,1.22,6.5,13.0,1.22,6.5,10.5,1.2,5.8,13.0,1.22,6.5,13.0,1.23,7.09,13.75,1.25,6.0,11.0,0.0,0.0,0.0,1.2,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
1245,147733,167589,27425,26660,240348,25365,243829,201888,242308,26982,95094,27433,27349,40093,178206,229759,26440,158234,115847,36035,147735,150292,2.1,3.3,3.5,2.1,3.3,3.5,2.3,3.2,3.0,2.15,3.3,3.4,2.19,3.37,3.75,2.15,3.2,3.6,2.1,3.25,3.5,2.2,3.3,3.7,2.1,3.3,3.5,2.15,3.3,3.4,2013,0
1246,11024,281847,445511,32088,195283,89405,192779,212715,35787,195678,215931,47559,98057,171094,32844,32419,118897,180274,443967,190851,25416,105022,3.4,3.25,2.15,3.4,3.1,2.05,3.7,3.3,1.9,3.4,3.2,2.2,3.71,3.37,2.18,3.3,3.0,2.2,0.0,0.0,0.0,3.5,3.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
1247,33018,33756,37451,34104,41167,30271,37449,38573,37441,31045,37452,33958,42310,37440,37434,37423,75474,37448,74747,30897,102572,18628,1.72,3.5,5.0,1.65,3.45,4.85,1.65,3.3,4.9,1.67,3.3,4.5,0.0,0.0,0.0,1.67,3.3,4.5,1.83,3.4,4.5,1.7,3.4,4.5,1.7,3.5,5.0,1.7,3.5,5.0,2008,1
1248,37579,257855,37879,150764,74435,46836,37512,97319,40501,46295,58294,33845,33634,32675,75397,111994,78404,37471,167027,37461,33778,150770,2.5,3.2,2.8,2.5,3.2,2.8,2.3,3.2,2.8,2.4,3.25,2.88,0.0,0.0,0.0,2.5,3.0,3.0,2.4,3.2,3.0,2.625,3.2,2.875,2.45,3.1,2.9,2.4,3.2,2.9,2012,0
1249,38668,27607,39892,28435,39898,36051,30256,36008,42331,12246,30272,26173,36395,97491,38215,39810,27550,114492,36031,37321,38848,39805,2.1,3.3,3.5,2.2,3.15,3.05,2.2,3.2,2.9,2.2,3.25,2.75,0.0,0.0,0.0,2.1,3.2,3.0,2.25,3.25,3.25,2.1,3.4,3.25,2.15,3.25,3.4,2.2,3.25,3.2,2008,0
1250,24147,23922,32441,26527,23787,71502,113968,24171,32734,26494,23293,31465,30371,23268,24216,24846,32705,24006,24156,36012,39618,8922,3.0,3.3,2.38,2.9,3.25,2.5,2.6,3.2,2.5,2.88,3.3,2.4,3.06,3.38,2.52,2.9,3.4,2.38,2.88,3.25,2.5,3.1,3.3,2.5,2.9,3.25,2.5,2.8,3.3,2.5,2012,1
1251,30989,34305,39774,30492,98254,41199,30930,30460,50189,30878,30549,34530,39555,30723,26315,34952,39367,38244,30905,27335,35724,33974,3.75,3.6,1.91,3.7,3.5,1.95,3.2,3.2,2.1,3.2,3.4,2.1,0.0,0.0,0.0,3.6,3.5,2.0,3.75,3.5,1.95,3.8,3.6,2.0,3.6,3.4,2.0,3.6,3.3,2.0,2012,1
1252,112107,104482,188555,299572,185554,97470,109653,304000,45860,41280,402975,150021,305827,41162,91503,35022,230133,31568,110110,185342,22969,95257,1.22,6.5,11.0,1.2,6.25,9.25,1.22,5.0,10.0,1.22,6.0,10.0,1.24,7.15,12.15,1.2,6.0,10.0,1.22,6.25,10.0,1.25,6.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
1253,30841,109651,37764,37762,109652,26459,26450,103899,40636,35497,30603,37206,37195,42704,45496,47192,26648,3441,188557,26686,97470,209377,1.17,6.5,12.0,1.11,7.5,15.0,1.17,5.5,11.0,1.2,5.0,11.0,0.0,0.0,0.0,1.14,6.5,15.0,1.15,7.0,17.0,1.17,6.5,17.0,1.17,6.0,12.0,1.17,6.0,15.0,2010,0
1254,112978,207234,95216,92507,274779,25794,149006,127224,140819,68861,95226,31470,41559,260964,181275,25843,304856,78410,42257,114011,198082,194533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
1255,414788,164319,37508,27719,17836,24854,57082,39229,31304,185867,42041,27658,42308,27721,73841,27720,26214,24546,182776,39450,39474,30881,2.2,3.1,3.5,2.15,3.2,3.4,2.1,3.0,3.4,2.2,3.25,3.3,2.2,3.28,3.83,2.15,3.25,3.5,2.1,3.25,3.6,2.2,3.25,3.8,2.15,3.2,3.4,2.15,3.2,3.4,2012,1
1256,20747,37337,36845,174546,149174,38788,39931,213111,24111,27423,33098,208718,3329,104415,149150,40768,38354,37866,36522,178485,68120,5016,1.83,3.5,4.33,1.8,3.4,4.0,1.8,3.3,3.7,1.83,3.3,3.6,0.0,0.0,0.0,1.91,3.3,3.75,1.85,3.5,4.33,1.83,3.6,4.33,1.8,3.4,4.0,1.83,3.3,3.8,2010,0
1257,37421,102620,33959,33960,47565,37416,33997,33973,99047,184138,32764,37511,37470,33715,75199,33609,38475,24385,175311,31718,42714,37497,1.83,3.5,4.33,1.83,3.4,4.2,1.8,3.4,4.0,1.8,3.5,4.5,0.0,0.0,0.0,1.83,3.4,4.5,1.83,3.5,4.33,1.85,3.6,4.5,1.85,3.5,4.0,1.83,3.4,4.2,2011,0
1258,212630,39726,39201,73841,25519,42650,195413,49940,45220,29587,35421,32746,71500,161683,103266,38834,96398,30682,41433,155738,154249,245572,4.5,3.4,1.83,4.25,3.4,1.85,4.0,3.45,1.85,4.75,3.4,1.8,5.1,3.54,1.85,4.33,3.5,1.83,0.0,0.0,0.0,5.2,3.5,1.83,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
1259,33546,40692,26027,30676,37577,31037,93480,5217,41173,33599,41177,26126,40681,26127,94013,40677,91560,40687,111787,40685,37466,37950,2.4,3.0,3.2,2.4,2.8,3.05,2.3,2.9,3.0,2.4,2.9,2.75,0.0,0.0,0.0,2.38,2.88,2.8,2.38,3.0,3.2,2.4,2.9,2.9,2.4,2.9,3.1,2.4,2.88,3.0,2008,1
1260,39477,42008,181984,73024,25519,33706,26472,27630,38920,24448,42425,39567,30906,40621,27679,42433,27610,40428,37541,33816,27657,96540,2.3,3.1,3.3,2.2,3.1,3.4,0.0,0.0,0.0,2.2,3.1,3.25,0.0,0.0,0.0,2.25,3.2,3.3,2.25,3.25,3.25,2.38,3.12,3.5,2.3,3.1,3.1,2.38,3.1,3.0,2012,0
1261,41097,26401,39996,33122,187017,94323,35499,40840,5217,46417,150565,11319,261609,25856,103470,159882,166020,109330,41192,46757,38216,26374,2.3,3.1,3.25,2.45,2.95,3.1,2.4,3.2,2.7,2.38,3.0,2.75,0.0,0.0,0.0,2.5,3.0,3.0,2.5,3.1,3.0,2.5,3.12,3.25,2.4,3.0,3.1,2.4,3.1,3.0,2012,1
1262,37868,239856,30831,114268,157838,156008,307021,38807,242709,37234,426202,31432,30509,39027,174321,31291,101103,40196,33991,37459,246575,37412,2.63,3.4,2.88,2.55,3.2,2.75,2.6,3.2,2.6,2.62,3.4,2.8,2.64,3.5,2.81,2.62,3.2,2.8,0.0,0.0,0.0,2.7,3.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
1263,38793,145551,40735,38432,27412,36060,36007,114025,129944,38398,25957,33473,39841,59582,27411,38213,119525,121633,36011,141160,30915,157729,2.6,3.4,2.6,2.5,3.55,2.5,2.5,3.3,2.5,2.62,3.3,2.6,0.0,0.0,0.0,2.62,3.6,2.5,2.63,3.4,2.63,2.62,3.5,2.75,2.5,3.4,2.6,2.5,3.3,2.62,2011,1
1264,30657,30962,25921,34520,30670,30834,23988,30878,30840,30655,25759,37579,33634,33885,33828,80497,37512,32999,33892,150644,38567,38382,1.4,4.33,8.5,1.38,3.95,8.15,1.35,4.0,8.0,1.36,3.75,8.0,0.0,0.0,0.0,1.4,3.75,7.0,1.48,3.8,8.5,1.45,3.75,7.0,1.45,4.0,8.0,1.4,4.0,8.0,2009,1
1265,30455,46403,24531,26108,40006,31921,24656,31097,30840,40755,30830,46518,23369,40695,38899,47418,34601,25668,23253,24773,33881,30988,1.73,3.6,5.0,1.7,3.4,5.0,1.7,3.5,4.4,1.8,3.5,4.5,0.0,0.0,0.0,1.8,3.25,5.0,1.73,3.5,5.0,1.75,3.6,5.5,1.75,3.25,5.0,1.73,3.5,5.0,2011,1
1266,33764,33025,182224,411617,191136,150323,164676,179772,181297,96619,33028,40672,185123,70891,70812,40599,107930,121716,58294,37441,30663,38578,1.73,3.6,4.75,1.72,3.6,4.75,1.75,3.5,4.5,1.8,3.6,4.33,1.76,3.94,5.06,1.8,3.25,5.0,1.73,3.8,4.8,1.75,3.9,5.0,1.72,3.6,4.75,1.7,3.5,5.0,2013,0
1267,33914,301241,302372,194134,240540,246316,32711,419136,180137,448811,38966,41066,127140,17480,241424,262930,25674,32924,355744,190493,177683,28199,2.7,3.4,2.5,2.65,3.1,2.5,2.55,3.2,2.55,2.6,3.4,2.62,2.95,3.44,2.53,2.9,3.1,2.5,0.0,0.0,0.0,2.9,3.5,2.45,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
1268,26290,111909,17875,26245,26236,192807,26227,46242,46757,25538,74838,41097,26244,71603,30826,26052,149962,145039,94313,150565,210128,31092,2.2,3.0,3.6,2.1,3.1,3.5,2.2,3.1,3.1,2.2,2.8,3.2,0.0,0.0,0.0,2.1,3.2,3.6,2.1,3.0,3.6,2.2,3.2,3.8,2.15,3.1,3.3,2.1,3.1,3.4,2010,0
1269,449484,170341,477471,173965,213695,449494,433311,183498,449492,75616,41292,38536,102620,38540,282676,80295,102622,33973,99047,41156,150649,46289,3.25,3.4,2.2,3.2,3.2,2.25,3.1,3.3,2.2,3.3,3.4,2.15,3.53,3.37,2.27,3.3,3.2,2.25,3.2,3.2,2.2,3.5,3.4,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
1270,24503,25587,24013,24504,27719,31739,24507,35643,92666,39719,30881,39477,42008,113762,39721,24443,58499,42651,39286,27731,24448,74410,1.5,3.75,6.0,1.49,3.75,6.8,1.5,3.8,5.7,1.5,3.5,6.0,0.0,0.0,0.0,1.5,3.75,6.2,1.57,3.6,6.5,1.5,3.75,7.0,1.53,3.75,6.5,1.53,3.6,6.5,2010,0
1271,46705,40044,93985,26138,41360,93984,49851,37241,93466,25543,46469,50065,26162,94041,157288,115297,33128,40725,41177,32566,40659,26409,1.73,3.5,5.0,1.67,3.4,5.75,1.7,3.4,4.5,1.73,3.4,5.0,0.0,0.0,0.0,1.7,3.5,5.25,1.7,3.4,5.5,1.75,3.5,5.5,1.7,3.4,5.0,1.7,3.5,4.75,2011,1
1272,46705,93985,26255,128456,93466,26371,134236,26325,26014,46711,41124,41301,41216,26308,89475,41315,40758,102699,56972,26222,26051,37756,1.85,3.25,4.6,1.8,3.4,4.3,1.75,3.4,4.7,1.8,3.2,4.0,0.0,0.0,0.0,1.8,3.2,4.5,1.75,3.5,4.75,1.83,3.25,4.5,1.8,3.2,4.5,1.8,3.2,4.5,2010,1
1273,27615,39729,24793,24484,32597,24453,27702,39198,41661,24549,32748,32746,41666,32769,42043,39535,27671,24546,414792,50074,35421,39540,1.29,5.5,9.5,1.28,5.25,9.0,1.35,4.5,7.3,1.25,4.5,8.0,0.0,0.0,0.0,1.33,4.33,9.0,1.29,5.0,9.0,1.3,5.0,9.0,1.3,5.0,8.5,1.3,5.0,8.0,2010,1
1274,41301,41315,210185,172568,26222,56972,26051,5202,102699,40758,202443,27659,40730,26564,26357,34304,26852,24132,26419,37429,33782,129391,4.2,3.6,1.83,4.4,3.5,1.8,4.3,3.4,1.75,3.4,3.25,1.91,0.0,0.0,0.0,4.33,3.5,1.83,4.33,3.5,1.83,4.4,3.6,1.9,4.0,3.5,1.85,4.0,3.4,1.83,2012,0
1275,13390,68937,69244,13376,13551,9086,206795,212896,34264,190366,36640,107001,212377,47553,9449,69009,115143,30976,93850,107848,13334,254289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
1276,26295,191869,160599,264221,276121,361315,41008,174850,157723,110189,194165,30455,213809,40548,114769,417068,25816,41365,22991,37631,37411,101419,1.5,4.33,8.0,1.5,4.0,6.5,1.5,4.0,6.1,1.48,4.0,7.0,1.51,4.39,7.73,1.5,4.0,7.0,0.0,0.0,0.0,1.5,4.33,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1
1277,69650,183715,30602,139673,46010,139671,182223,183500,156007,24698,184360,35477,31290,30839,26777,37604,197514,37259,23283,30352,128827,282276,2.05,3.5,4.0,1.95,3.4,3.9,1.9,3.45,3.8,2.0,3.4,3.75,2.0,3.59,4.16,2.0,3.25,4.0,2.05,3.5,4.0,2.0,3.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
1278,37900,41005,37886,37100,346111,240044,354495,208984,264190,131531,46335,26594,28133,31160,209922,30824,38366,42594,113868,14557,166648,166575,2.4,3.3,2.9,2.45,3.2,2.65,2.3,3.1,2.8,2.37,3.25,2.75,2.54,3.63,2.77,2.3,3.2,2.9,2.5,3.3,2.75,2.45,3.6,2.7,2.45,3.2,2.65,2.4,3.3,2.7,2013,0
